Partita,0,1,2,3,4
Monza-Juventus,0.12401387837497399,0.45188416913963125,0.3931109228948143,0.02352018893145274,0.00747084065912786
Genoa-Empoli,0.3197115053337084,0.5690721010078453,0.09301096767857929,0.014030048834423138,0.004175377145443894
Lazio-Cagliari,0.34767822685962774,0.454521498754871,0.15566081076110325,0.033351768687994485,0.008787694936403493
Milan-Frosinone,0.4363730841350438,0.3362633953257361,0.1590701728994093,0.0551565726357461,0.013136775004064787
Lecce-Bologna,0.21190639790564447,0.46213485117425385,0.2883573626643722,0.025032063276637016,0.012569324979092515
Fiorentina-Salernitana,0.5970466354449105,0.24708876777443128,0.13020630365403,0.01947970724859325,0.0061785858780348405
Udinese-Verona,0.5211579480202777,0.2560642998408738,0.17032884492040837,0.03531141667674484,0.017137490541695277
Sassuolo-Roma,0.06387465663997297,0.40416297980676036,0.3468182753821497,0.13666765029438094,0.04847643787673603
Napoli-Inter,0.12446420784073894,0.41558451485132053,0.34197128482343075,0.07066570240883584,0.047314290075674205
Torino-Atalanta,0.27965905982737405,0.39538498477431966,0.27419367884510604,0.030327454479010356,0.020434822074189878
